Termékcsoport;Cikkszám;Vonalkód;Megnevezés;Kiszerelés;;Nagyker nettó ár;Áfa;Nagyker bruttó ár;VTSZ;Státusz
Gyógyhatású termék, étrend kieg;16703;5998794305584;NATURLAND PROPOLISZ+C-VITAMIN TABLETTA 60DB;60.000;db;1 229;27;1 561;3004901902;
Gyógyhatású termék, étrend kieg;16709;5998794307106;NATURLAND ÉGÉSEK ÉS HÁMSÉRÜLÉSEK KENŐCSE;20;g;746;27;948;3004901902;
Gyógyhatású termék, étrend kieg;17944;5998821500470;PLUSSSZ DUO PEZSGŐTABLETTA KALCIUM MULTIVITAMIN 25DB;25.000;db;351;27;446;2106909899;
Gyógyhatású termék, étrend kieg;39516;5999076206322;SX POWER TABLETTA 60DB;60;db;2 566;27;3 258;210690;
Gyógyhatású termék, étrend kieg;40019;5999088300070;BIOHEAL D3 VITAMIN 3000NE KAPSZULA 70DB;70;db;898;27;1 141;2106900;
Gyógyhatású termék, étrend kieg;28314;5998219306431;POTE-MIX MOST TABLETTA 10DB;10.000;db;7 353;27;9 338;1104199900;
Gyógyhatású termék, étrend kieg;44402;5998219308220;ZÖLDVÉR COLON CTRL NÖVÉNYI ALAPÚ PORKEVERÉK VITAMINOKKAL, ÁSVÁNYI ANYAGOKKAL 200G ;200;g;2 063;27;2 620;2106;
Gyógyhatású termék, étrend kieg;44691;5998363105249;CULEVITAL SR ÉTREND-KIEGÉSZÍTŐ FILMTABLETTA 120DB;120;db;5 060;27;6 426;2106909260;
Gyógyhatású termék, étrend kieg;39312;5998363105676;CULEVIT FORTE TABLETTA RÁKBETEGEKNEK 4X210DB;840;db;25 530;5;26 807;2106909201;
Gyógyhatású termék, étrend kieg;16470;5998607100191;BIOCO Q10 50MG VÍZOLDÉKONY KAPSZULA 30DB;30.000;db;2 587;27;3 286;2106909849;
Gyógyhatású termék, étrend kieg;38545;5998607101266;BIOCO TŐZEGÁFONYA EXTRA TABLETTA C-VITAMINNAL 60DB ;60;db;1 599;27;2 030;2106909299;
Gyógyhatású termék, étrend kieg;31799;5998607101440;BIOCO GINKGO BILOBA + LECITIN KAPSZULA MEGAPACK 90DB;90.000;db;1 438;27;1 826;2106909848;
Gyógyhatású termék, étrend kieg;31502;5998607101457;BIOCO OMEGA-3 FORTE KAPSZULA MEGAPACK 100DB;100.000;db;1 564;27;1 986;2106909800;
Gyógyhatású termék, étrend kieg;33065;5998607101655;INNOVITA SZERVES KÁLCIUM + D3-VITAMIN TABLETTA MEGAPACK 100DB;100.000;db;1 483;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;37564;5998607101990;BIOCO GOMBA KOMPLEX 80DB;80;db;2 289;27;2 906;2106909260;
Gyógyhatású termék, étrend kieg;38087;5998607102164;BIOCO RUTIN 50MG + 100MG C-VITAMIN TABLETTA 90DB;90;db;1 369;27;1 738;2106909260;
Gyógyhatású termék, étrend kieg;41558;5998607102201;BIOCO KOLLAGÉN TRIPLA SZERVES CINKKEL 60DB;60;db;1 484;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;39322;5998607102218;BIOCO IMMUNTRIÓ TABLETTA 60DB;60;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;44701;5998607102829;BIOCO SZERVES SZELÉN MEGAPACK 120DB;120;db;1 369;27;1 738;2106909260;
Gyógyhatású termék, étrend kieg;33173;5998794308042;NATURLAND C-VITAMIN 500MG TABLETTA 20DB;20.000;db;424;27;539;2106909899;
Gyógyhatású termék, étrend kieg;33174;5998794308059;NATURLAND C-VITAMIN+SZŐLŐCUKOR RÁGÓTABLETTA GYEREKEKNEK 45DB;45.000;db;465;27;590;2106909899;
Gyógyhatású termék, étrend kieg;28899;5998607100054;BIOCO Q10 20MG KAPSZULA 60DB;60.000;db;2 932;27;3 724;2106909899;
Gyógyhatású termék, étrend kieg;33066;5998607101648;INNOVITA TŐZEGÁFONYA FORTE TABLETTA MEGAPACK 100DB;100.000;db;1 943;27;2 468;2106909260;
Gyógyhatású termék, étrend kieg;37003;5998607101822;DAMONA C-VITAMIN 1000MG TABLETTA 100DB;100.000;db;976;27;1 239;21069098;
Gyógyhatású termék, étrend kieg;37011;5998607101853;DAMONA TŐZEGÁFONYA 300MG TABLETTA 60DB;60.000;db;793;27;1 007;21069098;
Gyógyhatású termék, étrend kieg;43012;5998607102669;BIOCO MIKRONIZÁLT DIOZMIN+HESZPERIDIN 500MG 60DB;60;db;2 174;27;2 760;2106909260;
Gyógyhatású termék, étrend kieg;44704;5998607102737;BIOCO MEGA C-VITAMIN 1500MG 100DB;100;db;1 829;27;2 322;2106909260;
Gyógyhatású termék, étrend kieg;45017;5998607102911;BIOCO SZERVES KRÓM 60DB;60;db;1 035;27;1 314;2106909260;
Gyógyhatású termék, étrend kieg;16643;5998794301401;NATURLAND REERGIN TABLETTA 20DB;20.000;db;631;27;802;3004901902;
Gyógyhatású termék, étrend kieg;16684;5998794304761;NATURLAND REERGIN TABLETTA 60DB;60.000;db;896;27;1 138;3004901902;
Gyógyhatású termék, étrend kieg;43289;5999038507528;HAAS STEVIA VAS+C-VITAMIN+FOLSAV+B6+B12 VÉRNARANCSÍZŰ PEZSGŐTABLETTA 20DB;20;db;290;27;368;21069092;
Gyógyhatású termék, étrend kieg;41782;5999088300179;BIOHEAL C-VITAMIN 1000MG CSIPKEBOGYÓS FILMTABLETTA 70DB;70;db;1 102;27;1 400;2106909260;
Gyógyhatású termék, étrend kieg;40017;5999088300292;BIOHEAL VAS+CINK KOMPLEX TABLETTA 70DB;70;db;1 023;27;1 299;2106900;
Gyógyhatású termék, étrend kieg;33481;5998219305892;VIVA NATURA C-VITAMIN PORKEVERÉK CSIPKEBOGYÓVAL ÉS HIBISZKUSSZAL 150G;150.000;g;653;27;830;29362900;
Gyógyhatású termék, étrend kieg;44577;5998219306547;MÁJ LIFE KURKUMA ÉS MÁRIATÖVIS TARTALMÚ KAPSZULA 60DB;60;db;1 543;27;1 960;2106;
Gyógyhatású termék, étrend kieg;27877;5998560388353;MACA PERUI ZSÁZSA ÉS E-VITAMIN ÉTREND KIEGÉSZÍTŐ KAPSZULA 60DB;60.000;db;1 069;27;1 358;2106909845;
Gyógyhatású termék, étrend kieg;26574;5998603320135;PH COMPLEX ITAL 946ML;946.000;ml;2 985;27;3 791;21069098;
Gyógyhatású termék, étrend kieg;25022;5998607100757;BIOCO OMEGA 3-6-9 KAPSZULA 60DB;60.000;db;1 598;27;2 030;2106909899;
Gyógyhatású termék, étrend kieg;41422;5998358502787;MULTI-TABS MULTIVITAMIN KID RÁGÓTABLETTA TUTTI-FRUTTI +FIGURA 30DB;30;db;1 714;27;2 177;21069092;
Gyógyhatású termék, étrend kieg;41556;5998607100931;BIOCO CSIPKEBOGYÓS RETARD C-VITAMIN 500MG 60DB;60;db;1 024;27;1 300;2106909260;
Gyógyhatású termék, étrend kieg;34020;5998607101662;VITAMIN STATION TŐZEGÁFONYA TABLETTA 90DB;90.000;db;2 176;27;2 763;2106909260;
Gyógyhatású termék, étrend kieg;37008;5998607102089;DAMONA MULTIVITAMIN TABLETTA FELNŐTTEKNEK 60DB;60.000;db;881;27;1 119;21069098;
Gyógyhatású termék, étrend kieg;40548;5998607102454;BIOCO PECSÉTVIASZ GOMBA KIVONAT KAPSZULA 60DB;60;db;1 599;27;2 030;210690;
Gyógyhatású termék, étrend kieg;41559;5998607101693;BIOCO CARDIOVIT KAPSZULA  60DB;60;db;3 968;5;4 166;2106909201;
Gyógyhatású termék, étrend kieg;39094;5998607102270;BIOCO MULTI  IMMUN TABLETTA 60DB;60;db;1 484;27;1 884;210690;
Gyógyhatású termék, étrend kieg;37923;5998607102348;DAMONA C VITAMIN RETARD 1000MG TABLETTA  100DB;100;db;1 234;27;1 567;210690984;
Gyógyhatású termék, étrend kieg;44794;5998607102874;BIOCO MAGNE-CITRÁT+B6 VITAMIN MEGAPACK 90DB;90;db;1 599;27;2 030;2106909260;
Gyógyhatású termék, étrend kieg;39666;5999038506811;HAAS STEVIA MULTIVITAMIN 80G PEZSGŐTABLETTA 20DB;20;db;290;27;368;210690;
Gyógyhatású termék, étrend kieg;44624;5999091400149;DAMONA PORC ÉS CSONT PROTECT SPECIÁLIS-GYÓGYÁSZATI CÉLRA SZÁNT TÁPSZER FILMTABLETTA 90DB;90;db;2 003;5;2 103;2106909801;
Gyógyhatású termék, étrend kieg;38189;5998607101587;TRIMESZTER TRIMESZTER 2  73,2G TABLETTA 60DB;60;db;3 680;27;4 674;2106909260;
Gyógyhatású termék, étrend kieg;37005;5998607101846;DAMONA KOENZIM Q10 60MG TABLETTA 30DB;30.000;db;808;27;1 027;21069098;
Gyógyhatású termék, étrend kieg;37007;5998607101884;DAMONA LUTEIN FORTE 10MG TABLETTA 30DB;30.000;db;1 008;27;1 280;21069098;
Gyógyhatású termék, étrend kieg;38043;5998607102225;BIOCO HIALURONSAV FORTE TABLETTA 30DB;30;db;2 289;27;2 906;2106909260;
Gyógyhatású termék, étrend kieg;38041;5998607102232;BIOCO B-VITAMIN KOMPLEX FORTE TABLETTA 100DB;100;db;1 484;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;17942;5998821500517;PLUSSSZ DUO PEZSGŐTABLETTA MULTIVITAMIN MULTIMINERAL 25DB;25.000;db;351;27;446;2106909899;
Gyógyhatású termék, étrend kieg;40013;5999026350228;CHLORELLA TABLETTA  300DB;500;db;1 941;27;2 465;210690;
Gyógyhatású termék, étrend kieg;27910;5999066211022;HUMINIQUM ÉTREND KIEGÉSZÍTŐ 250ML;250.000;ml;3 266;27;4 148;21069098;
Gyógyhatású termék, étrend kieg;25100;5998607100917;BIOCO SZERVES MAGNÉZIUM+B6 TABLETTA 60DB;60.000;db;1 035;27;1 314;2106909849;
Gyógyhatású termék, étrend kieg;34261;5998607101785;BIOCO SULI VITAMIN RÁGÓTABLETTA 60DB;60.000;db;1 369;27;1 738;2106909260;
Gyógyhatású termék, étrend kieg;37002;5998607101815;DAMONA C-VITAMIN 500MG TABLETTA 60DB;60.000;db;554;27;703;21069098;
Gyógyhatású termék, étrend kieg;41550;5998607102379;BIOCO FAHÉJ KIVONAT TABLETTA 60DB;60;db;1 484;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;40795;5998607102416;BIOCO K2 FORTE 120UG TABLETTA 60DB;60;db;1 829;27;2 322;210690;
Gyógyhatású termék, étrend kieg;43746;5998607102720;DAMONA C-VITAMIN 1000MG RETARD+D3 VITAMIN +CINK TABLETTA 100DB;100;db;1 323;27;1 680;2106;
Gyógyhatású termék, étrend kieg;16720;5998794307601;NATURLAND KOFFEIN TABLETTA 60DB;60.000;db;689;27;875;2106909899;
Gyógyhatású termék, étrend kieg;17943;5998821500494;PLUSSSZ DUO PEZSGŐTABLETTA C-VITAMIN - MULTIVITAMIN 24DB;24.000;db;351;27;446;2106909899;
Gyógyhatású termék, étrend kieg;44481;5999038502646;HAAS PEZSGŐTABLETTA L-KARNITIN 500MG NARANCS ÍZŰ 20DB;20;db;555;27;705;21069092;
Gyógyhatású termék, étrend kieg;43288;5999038507504;HAAS STEVIA C-VITAMIN 300MG+CINK CITROMÍZŰ PEZSGŐTABLETTA 20DB;20;db;290;27;368;21069092;
Gyógyhatású termék, étrend kieg;28740;5999066212036;HUMINIQUM ÉTREND KIEGÉSZÍTŐ KAPSZULA 120DB;120.000;db;3 749;27;4 761;210619098;
Gyógyhatású termék, étrend kieg;40020;5999088300056;BIOHEAL KALCIUM+D3+K2 VITAMIN TABLETTA 70DB;70;db;1 034;27;1 313;2106900;
Gyógyhatású termék, étrend kieg;16438;5998603320036;EREDETI ORIGINAL ALOE VERA NEKTÁR ÁFONYÁVAL 1000ML;1000.000;ml;2 489;27;3 161;2202901090;
Gyógyhatású termék, étrend kieg;29059;5998607101228;INNOVITA TŐZEGÁFONYA FORTE TABLETTA 60DB;60.000;db;1 598;27;2 030;2106909849;
Gyógyhatású termék, étrend kieg;37010;5998607102119;DAMONA SZÉPSÉGVITAMIN HAJ,BŐR,KÖRÖM TABLETTA 90DB;90.000;db;755;27;959;21069098;
Gyógyhatású termék, étrend kieg;38085;5998607102171;BIOCO K2 VITAMIN TABLETTA 90DB;90;db;1 829;27;2 322;2106909260;
Gyógyhatású termék, étrend kieg;41298;5998607102409;VITAMIN STATION  IRON COMPLEX 60DB;60;db;1 091;27;1 385;2106909260;
Gyógyhatású termék, étrend kieg;44705;5998607102805;BIOCO KALCI-CITRÁT+D3 VITAMIN MEGAPACK 90DB;90;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;34198;5998794301074;NATURLAND NAGY SVÉDCSEPP+C-VITAMIN 500ML;500.000;ml;1 379;27;1 751;2208905900;
Gyógyhatású termék, étrend kieg;41771;5999088300131;BIOHEAL BAKTÖVIS FORTE TABLETTA 70DB;70;db;5 089;27;6 463;2106909260;
Gyógyhatású termék, étrend kieg;41774;5999088300216;BIOHEAL MÁRIATÖVIS TABLETTA 70DB;70;db;1 303;27;1 655;2106909260;
Gyógyhatású termék, étrend kieg;42912;5999091400194;DAMONA MÁRIATÖVIS SZILIMARIN 210MG TABLETTA 60DB;60;db;1 170;27;1 485;21069098-4;
Gyógyhatású termék, étrend kieg;40018;5999088300025;BIOHEAL C-VITAMIN 1000MG TABLETTA ACEROLA, CSERESZNYE KIVONATTAL 70DB;70;db;1 082;27;1 374;210690;
Gyógyhatású termék, étrend kieg;41778;5999088300162;BIOHEAL C-VITAMIN 1000MG ACEROLA CSERESZNYA KIVONATTAL 35DB;35;db;667;27;847;2106909260;
Gyógyhatású termék, étrend kieg;38131;5999518671251;CITROFORT CSEPP ECHINECEÁVAL ÉS CINKKEL 20ML;20;ml;1 265;27;1 607;21069098-4;
Gyógyhatású termék, étrend kieg;24326;5998607100726;INNOVITA SZELÉN TABLETTA 60DB;60.000;db;977;27;1 241;2106909849;
Gyógyhatású termék, étrend kieg;25105;5998607101020;INNOVITA SZERVES KALCIUM + D3-VITAMIN TABLETTA 60DB;60.000;db;1 208;27;1 534;2106909849;
Gyógyhatású termék, étrend kieg;37006;5998607101839;DAMONA KURKUMA 500MG TABLETTA 60DB;60.000;db;655;27;831;21069098;
Gyógyhatású termék, étrend kieg;37782;5998607101945;BIOCO CORDYCEPS 400 HERNYÓGOMBA KIVONAT 90DB;90;db;2 289;27;2 906;2106909260;
Gyógyhatású termék, étrend kieg;37924;5998607102126;DAMONA GINZENG TABLETTA 90DB;90;db;862;27;1 095;210690984;
Gyógyhatású termék, étrend kieg;38042;5998607102256;BIOCO CSIPKEBOGYÓ KIVONAT 200MG TABLETTA 100DB;100;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;39323;5998607102317;BIOCO MULTI KIDS ACEROLÁVAL ÉS K2 VITAMINNAL 60DB;60;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;41555;5998607102492;BIOCO SPIRULINA MEGAPACK 200DB;200;db;1 484;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;45020;5998607102812;BIOCO SZERVES CINK 60DB;60;db;966;27;1 227;2106909260;
Gyógyhatású termék, étrend kieg;16644;5998794301432;NATURLAND CRATEGIL OLDAT 230G;230.000;g;1 494;27;1 897;3004901902;
Gyógyhatású termék, étrend kieg;16734;5998810180614;SZÓJEVIT PLUSZ KAPSZULA 36DB;36.000;db;1 075;27;1 366;2106909899;
Gyógyhatású termék, étrend kieg;41780;5999088300193;BIOHEAL MULTIVITAMIN GYEREKEKNEK 70 DB;70;db;1 360;27;1 728;2106909260;
Gyógyhatású termék, étrend kieg;42913;5999091400231;DAMONA SZERVES KRÓM TABLETTA 60DB;60;db;615;27;781;21069098-4;
Gyógyhatású termék, étrend kieg;30032;5999505010124;CANDELL SZELÉNES ÉLESZTŐTABLETTA 60DB;60.000;db;1 035;27;1 314;2102201199;
Gyógyhatású termék, étrend kieg;40051;5999510451264;PREVENTA 125 PPM  DEUTÉRIUM TARTALMÚ IVÓVÍZ SZÉNSAVAS 1500ML;1500;ml;828;27;1 052;220110;
Gyógyhatású termék, étrend kieg;42908;5999518584476;CETEBE KAPSZULA C+D VITAMIN+CINK 60DB;60;db;2 338;27;2 969;2106909260;
Gyógyhatású termék, étrend kieg;36464;5999518670230;OLAJFALEVÉL KAPSZULA 60DB;60.000;db;1 863;27;2 366;21069098;
Gyógyhatású termék, étrend kieg;17230;5999518670360;CITRO FORT CSEPP KIDS GRAPEFRUITMAG KIVONAT 20ML;20.000;ml;1 265;27;1 607;2106909899;
Gyógyhatású termék, étrend kieg;19150;5999520270114;GERANI OPORTÓ SZŐLŐMAG OLAJ 20ML;20.000;ml;1 081;27;1 373;2106909899;
Gyógyhatású termék, étrend kieg;39292;5999529677051;VITAMIN BOTTLE GANODERMA +SHIITAKE GOMBA KAPSZULA 30DB;30;db;1 598;27;2 029;210690;
Gyógyhatású termék, étrend kieg;34277;5999038502615;PREMIUM PEZSGŐTABLETTA GYOMOR DOKTOR 20DB;20;db;555;27;705;21069092;
Gyógyhatású termék, étrend kieg;40021;5999088300278;BIOHEAL MAGNÉZIUM+B6 VITAMIN TABLETTA 70DB;70;db;979;27;1 243;2106900;
Gyógyhatású termék, étrend kieg;39976;5999091400064;DAMONA B- KOMPLEX TABLETTA 100DB;100;db;610;27;775;21069098-4;
Gyógyhatású termék, étrend kieg;41339;3830031272025;NUTRILAB OMEGA 3-6-9 500MG KAPSZULA 90DB;90;db;1 352;27;1 718;21069098-4;
Gyógyhatású termék, étrend kieg;25023;5998607100818;BIOCO HIALURONSAV + KOLLAGÉN KAPSZULA 30DB;30.000;db;2 173;27;2 760;2106909899;
Gyógyhatású termék, étrend kieg;25106;5998607100962;INNOVITA FOLSAV MEGA TABLETTA 60DB;60.000;db;1 104;27;1 402;2106909849;
Gyógyhatású termék, étrend kieg;38190;5998607101594;TRIMESZTER TRIMESZTER 3 79,8G TABLETTA 60DB;60;db;3 680;27;4 674;2106909260;
Gyógyhatású termék, étrend kieg;33061;5998607101600;BIOCO D3-VITAMIN 2000IU TABLETTA 100DB;100.000;db;1 092;27;1 387;2106909260;
Gyógyhatású termék, étrend kieg;37925;5998607101877;DAMONA LACTIFLORA KID ERDEI GYÜMÖLCSÍZŰ RÁGÓTABLETTA 30DB;30;db;692;27;879;210690984;
Gyógyhatású termék, étrend kieg;37577;5998607102157;BIOCO GRÁNÁTALMA KIVONAT TABLETTA VITAMINOKKAL 80DB;80;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;38255;5998607102287;BIOCO B VITAMIN KOMPLEX 90DB;90;db;1 139;27;1 446;2106909260;
Gyógyhatású termék, étrend kieg;41284;5998607102423;BIOCO SZŐLŐMAG KIVONAT FORTE TABLETTA MEGAPACK 100DB;100;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;42327;5998607102638;BIOCO KURKUMA KIVONAT 7500 TÖMJÉNFA KIVONATTAL KAPSZULA 60DB;60;db;1 484;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;41682;5998607102645;BIOCO D3 -VITAMIN FORTE 4000 IU 100DB;100;db;1 599;27;2 030;2106909260;
Gyógyhatású termék, étrend kieg;16722;5998794307625;NATURLAND MAGNÉZIUM TABLETTA 60DB;60.000;db;810;27;1 028;2106909899;
Gyógyhatású termék, étrend kieg;41779;5999088300414;BIOHEAL KURKUMA 70 DB;70;db;1 189;27;1 510;08042090;
Gyógyhatású termék, étrend kieg;17082;5999505010018;CHOLASYL EPECSEPP 20ML;20.000;ml;794;27;1 008;2106909899;
Gyógyhatású termék, étrend kieg;35777;5999505010711;AVEMAR STEVIÁS ITALPOR 435G;435.000;g;14 720;5;15 456;2106909801;
Gyógyhatású termék, étrend kieg;36128;5999505010742;AVEMAR LIOFILIZÁTUM /ONCOMAR/ 172.5G;173.000;g;17 710;5;18 596;2106909801;
Gyógyhatású termék, étrend kieg;28877;5999527920074;ASHANINKA REDMACA PRO KAPSZULA 30DB;30.000;db;2 415;27;3 067;2936900000;
Gyógyhatású termék, étrend kieg;41561;5999528942013;SUPRADYN ENERGIA ON THE GO SZÁJBAN OLDÓLÓ POR 10DB;10;db;1 472;27;1 869;2106999890;
Gyógyhatású termék, étrend kieg;39294;5999529677174;VITAMIN BOTTLE KORALL KALCIUM KAPSZULA 30DB;30;db;1 376;27;1 748;210690;
Gyógyhatású termék, étrend kieg;43363;5999529678836;ZAFÍR ALMAPEKTIN PORKAPSZULA 60DB;60;db;2 415;27;3 067;08042090;
Gyógyhatású termék, étrend kieg;36608;5999542643149;INTERHERB XXL GRÁNÁTALMA ÉS FEKETE ÁFONYA TABLETTA 90DB;90.000;db;1 831;27;2 325;29362900;
Gyógyhatású termék, étrend kieg;44215;5998607102751;BIOCO GINKGO BILOBA KIVONAT 120MG 90DB;90;db;1 484;27;1 884;2106909260;
Gyógyhatású termék, étrend kieg;44702;5998607102928;BIOCO SZERVES VAS 90DB;90;db;1 035;27;1 314;2106909260;
Gyógyhatású termék, étrend kieg;40010;5999026351096;CHLORELLA ITALPOR 100G;100;g;1 103;27;1 401;210690;
Gyógyhatású termék, étrend kieg;32531;5999038502578;PREMIUM PEZSGŐTABLETTA C-VITAMIN 1000MG 20DB;20;db;555;27;705;21069092;
Gyógyhatású termék, étrend kieg;41775;5999088300230;BIOHEAL PROSTABIO SZABALPALMA KIVONATTAL 70DB;70;db;1 298;27;1 648;2106909849;
Gyógyhatású termék, étrend kieg;38326;5999091400019;DAMONA MULTIVITAMIN TABLETTA FELNŐTTEKNEK 180DB;180;db;2 305;27;2 927;2106909260;
Gyógyhatású termék, étrend kieg;25860;5999067500019;ILZSU GYÓGYNÖVÉNYTARTALMÚ ÉTREND KIEGÉSZÍTŐ 100ML;100.000;ml;2 070;27;2 629;22089059;
Gyógyhatású termék, étrend kieg;41776;5999088300254;BIOHEAL VALERIANA KOMPLEX TABLETTA 70DB;70;db;1 008;27;1 280;2106909849;
Gyógyhatású termék, étrend kieg;43794;5999088300353;BIOHEAL IGAZGYÖNGY SZÉPSÉGVITAMIN 70DB;70;db;1 483;27;1 884;2106;
Gyógyhatású termék, étrend kieg;30689;5999512110244;DR.FLORA GALAGONYA TABLETTA 60DB;60.000;db;368;27;467;210690;
Gyógyhatású termék, étrend kieg;15807;5999513510500;BIOFORM SÖRÉLESZTŐ TABLETTA 90DB;90.000;db;587;27;745;2106909898;
Gyógyhatású termék, étrend kieg;17176;5999515250039;GUARANA PURE ENERGY TABLETTA 30DB;30.000;db;587;27;745;2106909899;
Gyógyhatású termék, étrend kieg;17226;5999518670179;CITRO FORT CSEPP NEM KESERŰ 20ML;20.000;ml;1 012;27;1 285;2106909899;
Gyógyhatású termék, étrend kieg;37613;5999518670315;GINKGO FORTE KAPSZULA 90DB;90;db;1 524;27;1 935;21069098;
Gyógyhatású termék, étrend kieg;43744;5999525590149;MEMOLIFE MAX KAPSZULA 100DB;100;db;2 404;27;3 052;2106909260;
Gyógyhatású termék, étrend kieg;26585;5999525621034;BIOMED FILMTABLETTA SPECTRUM MULTIVITAMIN 60DB;60.000;db;1 593;27;2 023;2106909899;
Gyógyhatású termék, étrend kieg;36445;5999525621089;BIOMED KAPSZULA SYLIMED MÁRIATÖVIS 30DB;30.000;db;989;27;1 256;29362900;
Gyógyhatású termék, étrend kieg;40823;5999525621102;BIOMED ALLIMED KAPSZULA 60DB;60;db;1 438;27;1 826;2106900;
Gyógyhatású termék, étrend kieg;27567;5998607101167;INNOVITA VAS TABLETTA 100DB;100.000;db;1 139;27;1 446;210690984;
Gyógyhatású termék, étrend kieg;38188;5998607101570;TRIMESZTER TRIMESZTER 1 63G TABLETTA 60DB;60;db;3 680;27;4 674;2106909260;
Gyógyhatású termék, étrend kieg;37637;5998607102072;DAMONA MAGNÉZIUM +B6 TABLETTA 100DB;100;db;1 127;27;1 431;210690984;
Gyógyhatású termék, étrend kieg;38044;5998607102263;BIOCO SZÉPSÉG KAPSZULA EXTRA 60DB;60;db;1 714;27;2 176;2106909260;
Gyógyhatású termék, étrend kieg;16457;5998607102478;BIOCO Q10 20MG KAPSZULA 30DB;30.000;db;1 572;27;1 997;2106909899;
Gyógyhatású termék, étrend kieg;43011;5998607102621;BIOCO ZÖLDKAGYLÓ PURE 500MG KAPSZULA 90DB;90;db;2 243;27;2 848;2106909260;
Gyógyhatású termék, étrend kieg;44703;5998607102782;BIOCO ASCORBIC ACID C-VITAMIN POR 180G;180;g;1 024;27;1 300;2106909260;
Gyógyhatású termék, étrend kieg;16724;5998794307670;NATURLAND KONCENTRÁCIÓ FORTE TABLETTA 60DB;60.000;db;861;27;1 094;2106909899;
Gyógyhatású termék, étrend kieg;35085;5998842237539;GERE VILLÁNYI KÉKSZŐLŐMAG ÉS HÉJ MIKROŐRLEMÉNY 150G;150.000;g;1 857;27;2 359;12089000;
Gyógyhatású termék, étrend kieg;17225;5999518670148;CITRO FORT CSEPP CLASSIC 20ML;20.000;ml;690;27;876;2106909899;
Gyógyhatású termék, étrend kieg;19136;5999520270015;GERANI CSEPPEK MEDVEHAGYMA 30ML;30.000;ml;1 081;27;1 373;2106909899;
Gyógyhatású termék, étrend kieg;41076;5999528942457;BEROCCA PEZSGŐTABLETTA 30DB;30;db;2 621;27;3 328;21069092;
Gyógyhatású termék, étrend kieg;17660;5999542641589;INTERHERB NAPI 1 ECHINACEA EXTRAKTUM KAPSZULA 30DB;30.000;db;813;27;1 033;21069092;
Gyógyhatású termék, étrend kieg;27921;5999542642470;INTERHERB VITAL MAGNÉZIUM + B6 VITAMIN TABLETTA 30DB;30.000;db;587;27;745;21069098;
Gyógyhatású termék, étrend kieg;28066;5999542642487;INTERHERB VITAL C-VITAMIN 500MG TABLETTA CSIPKEBOGYÓ KIVONATTAL 60DB;60.000;db;725;27;920;21069098;
Gyógyhatású termék, étrend kieg;28065;5999542642494;INTERHERB VITAL MULTIVITAMIN-MULTIMINERAL TABLETTA 30DB;30.000;db;962;27;1 222;21069098;
Gyógyhatású termék, étrend kieg;39689;5999542643767;INTERHERB NAPI CSEPP GYOMOR CSEPPEK 50ML;50;ml;702;27;891;13021970;
Gyógyhatású termék, étrend kieg;17947;5999544131064;PLUSSSZ DUO PEZSGŐTABLETTA EXTRACTIVE TUTTI - FRUTTI 20DB;20.000;db;552;27;701;2106909890;
Gyógyhatású termék, étrend kieg;18011;5999558332730;CRYSTAL SILVER NATUR POWER GRAPEFRUITMAG KIVONATTAL 500ML;500.000;ml;1 425;27;1 810;2843101000;
Gyógyhatású termék, étrend kieg;33789;5999558338824;FLAVIN 77 FAMILY SZIRUP 500ML;500.000;ml;11 282;27;14 328;2106909855;
Gyógyhatású termék, étrend kieg;39296;5999529677020;VITAMIN BOTTLE MÁRIÁS CSALÁN CSEPPEK 50ML;50;ml;1 376;27;1 748;3305901000;
